resolution,viewport,frequency
1440,1229,3
1440,1230,2
1440,1231,2
1440,1233,1
1440,1235,2
1440,1236,2
1440,1237,6
1440,1238,1
1440,1239,1
1440,1240,2
1440,1241,1
1440,1242,1
1440,1244,2
1440,1245,2
1440,1249,1
1440,1250,10
1440,1252,1
1440,1254,1
1440,1255,1
1440,1258,1
1440,1259,4
1440,1260,2
1440,1261,1
1440,1263,3
1440,1264,5
1440,1265,2
1440,1266,1
1440,1268,1
1440,1269,2
1440,1270,1
1440,1272,2
1440,1273,1
1440,1274,1
1440,1275,1
1440,1277,1
1440,1279,2
1440,1280,11
1440,1281,2
1440,1282,1
1440,1283,3
1440,1286,3
1440,1287,1
1440,1288,1
1440,1289,2
1440,1290,13
1440,1292,2
1440,1295,1
1440,1298,2
1440,1300,1
1440,1302,3
1440,1303,2
1440,1304,3
1440,1306,1
1440,1309,1
1440,1310,1
1440,1311,4
1440,1312,2
1440,1313,2
1440,1315,2
1440,1319,5
1440,1322,2
1440,1324,1
1440,1325,1
1440,1326,1
1440,1331,2
1440,1332,1
1440,1333,1
1440,1335,3
1440,1336,1
1440,1337,1
1440,1338,2
1440,1340,1
1440,1341,1
1440,1343,2
1440,1346,2
1440,1348,2
1440,1349,3
1440,1351,3
1440,1352,3
1440,1353,1
1440,1354,2
1440,1355,1
1440,1357,6
1440,1358,1
1440,1360,3
1440,1361,2
1440,1362,5
1440,1363,2
1440,1364,3
1440,1365,3
1440,1366,4
1440,1367,3
1440,1368,2
1440,1369,3
1440,1370,6
1440,1371,2
1440,1372,14
1440,1373,3
1440,1374,1
1440,1375,10
1440,1376,2
1440,1377,7
1440,1378,5
1440,1379,5
1440,1380,2
1440,1381,2
1440,1382,4
1440,1383,4
1440,1384,4
1440,1385,1
1440,1386,15
1440,1387,2
1440,1388,1
1440,1389,5
1440,1390,2
1440,1391,2
1440,1393,4
1440,1394,2
1440,1395,1
1440,1396,13
1440,1397,4
1440,1398,2
1440,1399,1
1440,1400,7
1440,1401,4
1440,1402,3
1440,1403,11
1440,1405,11
1440,1407,10
1440,1408,4
1440,1409,8
1440,1410,6
1440,1411,13
1440,1412,5
1440,1413,3
1440,1414,7
1440,1415,35
1440,1416,7
1440,1417,32
1440,1418,8
1440,1419,712
1440,1420,169
1440,1421,4
1440,1422,29
1440,1423,7
1440,1424,24
1440,1425,2
1440,1426,20
1440,1427,11
1440,1428,6
1440,1429,9
1440,1430,9
1440,1431,2
1440,1432,23
1440,1433,5
1440,1434,5
1440,1435,6
1440,1436,23
1440,1437,13
1440,1438,23
1440,1439,44
1440,1440,3707
1440,1441,1
1440,1442,1
1440,1445,1
1440,1446,5
1440,1659,1
1440,1680,1
1440,1728,1
1440,1836,1
1440,1920,5
1441,498,1
1441,618,1
1441,1001,1
1441,1134,3
1441,1180,1
1441,1229,1
1441,1275,1
1441,1290,1
1441,1308,1
1441,1339,3
1441,1372,1
1441,1394,1
1441,1403,4
1441,1412,1
1441,1413,1
1441,1416,1
1441,1419,34
1441,1424,9
1441,1441,389
1525,697,1
1525,783,2
1525,1045,1
1525,1200,1
1525,1246,1
1525,1458,1
1525,1481,1
1525,1487,1
1525,1501,16
1525,1503,1
1525,1525,225
1536,930,3
1536,1007,1
1536,1058,1
1536,1080,1
1536,1095,1
1536,1134,1
1536,1157,2
1536,1170,1
1536,1224,1
1536,1244,1
1536,1245,3
1536,1251,1
1536,1262,1
1536,1273,1
1536,1312,1
1536,1342,1
1536,1343,1
1536,1357,1
1536,1368,1
1536,1391,1
1536,1418,1
1536,1457,1
1536,1468,1
1536,1477,1
1536,1482,2
1536,1510,2
1536,1511,2
1536,1512,1
1536,1516,19
1536,1517,5
1536,1518,5
1536,1519,35
1536,1520,3
1536,1522,2
1536,1523,3
1536,1530,1
1536,1533,1
1536,1536,248
1600,363,1
1600,551,1
1600,731,1
1600,743,1
1600,763,3
1600,764,1
1600,775,1
1600,784,2
1600,792,1
1600,894,2
1600,1008,1
1600,1009,1
1600,1018,1
1600,1024,1
1600,1026,2
1600,1030,1
1600,1032,1
1600,1033,1
1600,1034,7
1600,1038,1
1600,1039,1
1600,1040,1
1600,1045,4
1600,1056,1
1600,1066,1
1600,1075,1
1600,1082,1
1600,1089,1
1600,1102,1
1600,1110,1
1600,1111,2
1600,1117,1
1600,1118,1
1600,1120,6
1600,1122,2
1600,1136,2
1600,1137,2
1600,1140,1
1600,1142,2
1600,1143,1
1600,1145,1
1600,1164,1
1600,1166,1
1600,1173,1
1600,1174,2
1600,1176,1
1600,1179,1
1600,1182,1
1600,1184,1
1600,1190,1
1600,1194,1
1600,1196,1
1600,1213,1
1600,1215,1
1600,1217,1
1600,1218,1
1600,1219,1
1600,1220,1
1600,1222,1
1600,1224,3
1600,1227,2
1600,1231,1
1600,1232,1
1600,1234,2
1600,1236,1
1600,1238,1
1600,1246,3
1600,1248,1
1600,1249,6
1600,1250,2
1600,1252,2
1600,1259,1
1600,1264,1
1600,1270,1
1600,1271,1
1600,1272,1
1600,1275,2
1600,1279,1
1600,1280,2
1600,1283,1
1600,1285,1
1600,1289,1
1600,1290,2
1600,1292,1
1600,1298,1
1600,1300,10
1600,1303,2
1600,1308,1
1600,1309,1
1600,1312,2
1600,1316,2
1600,1319,1
1600,1320,1
1600,1329,1
1600,1333,3
1600,1342,1
1600,1349,2
1600,1350,1
1600,1352,3
1600,1353,1
1600,1354,1
1600,1356,3
1600,1362,1
1600,1363,1
1600,1364,1
1600,1365,2
1600,1366,2
1600,1367,2
1600,1370,1
1600,1371,1
1600,1373,1
1600,1380,2
1600,1384,4
1600,1393,1
1600,1414,2
1600,1416,1
1600,1417,1
1600,1419,1
1600,1420,1
1600,1421,1
1600,1422,1
1600,1424,6
1600,1425,2
1600,1426,1
1600,1432,4
1600,1450,2
1600,1454,4
1600,1455,1
1600,1458,1
1600,1461,1
1600,1467,1
1600,1471,1
1600,1474,1
1600,1476,1
1600,1477,1
1600,1480,1
1600,1484,1
1600,1486,1
1600,1490,1
1600,1494,1
1600,1501,1
1600,1505,1
1600,1513,1
1600,1522,1
1600,1524,1
1600,1526,1
1600,1527,1
1600,1532,3
1600,1533,1
1600,1535,10
1600,1536,1
1600,1537,1
1600,1538,5
1600,1539,1
1600,1541,1
1600,1544,2
1600,1545,4
1600,1549,2
1600,1551,2
1600,1552,1
1600,1555,3
1600,1560,12
1600,1561,2
1600,1562,1
1600,1563,3
1600,1565,1
1600,1566,1
1600,1567,6
1600,1568,4
1600,1569,2
1600,1571,1
1600,1572,2
1600,1573,3
1600,1574,4
1600,1575,19
1600,1576,9
1600,1577,3
1600,1578,3
1600,1579,199
1600,1580,22
1600,1581,2
1600,1582,3
1600,1583,2
1600,1584,26
1600,1585,2
1600,1586,10
1600,1587,3
1600,1588,2
1600,1589,1
1600,1592,1
1600,1594,3
1600,1595,1
1600,1596,1
1600,1597,2
1600,1598,2
1600,1600,2643
1600,1601,1
1600,1602,3
1600,1604,1
1600,1617,1
1600,1638,1
1600,1777,6
1600,1833,1
1600,1920,2
1680,488,1
1680,656,1
1680,657,1
1680,659,1
1680,714,1
1680,763,1
1680,764,1
1680,766,1
1680,771,3
1680,772,1
1680,784,5
1680,918,2
1680,1003,2
1680,1004,2
1680,1005,1
1680,1008,1
1680,1011,1
1680,1012,1
1680,1013,3
1680,1016,1
1680,1017,1
1680,1020,1
1680,1024,7
1680,1029,1
1680,1034,3
1680,1039,1
1680,1040,1
1680,1041,1
1680,1046,1
1680,1048,1
1680,1049,1
1680,1052,1
1680,1054,1
1680,1055,1
1680,1059,1
1680,1062,1
1680,1063,1
1680,1065,1
1680,1069,1
1680,1070,1
1680,1078,3
1680,1083,1
1680,1087,1
1680,1089,2
1680,1097,1
1680,1100,1
1680,1102,3
1680,1105,1
1680,1106,1
1680,1112,1
1680,1116,5
1680,1120,1
1680,1122,2
1680,1129,2
1680,1130,1
1680,1134,1
1680,1138,2
1680,1144,1
1680,1154,1
1680,1161,1
1680,1163,1
1680,1166,1
1680,1171,1
1680,1176,1
1680,1177,1
1680,1179,1
1680,1183,1
1680,1184,3
1680,1186,3
1680,1188,1
1680,1192,1
1680,1195,2
1680,1196,1
1680,1201,1
1680,1202,1
1680,1207,2
1680,1208,1
1680,1211,2
1680,1212,2
1680,1214,1
1680,1216,1
1680,1226,1
1680,1227,2
1680,1234,1
1680,1235,1
1680,1236,1
1680,1237,3
1680,1244,2
1680,1245,1
1680,1248,1
1680,1251,1
1680,1253,1
1680,1254,1
1680,1255,6
1680,1256,1
1680,1257,1
1680,1261,1
1680,1262,1
1680,1263,1
1680,1266,1
1680,1270,3
1680,1276,1
1680,1277,1
1680,1280,1
1680,1286,1
1680,1287,1
1680,1288,4
1680,1289,1
1680,1294,1
1680,1296,1
1680,1297,1
1680,1300,1
1680,1301,1
1680,1305,2
1680,1306,1
1680,1308,1
1680,1310,1
1680,1311,1
1680,1312,1
1680,1314,1
1680,1316,2
1680,1317,2
1680,1320,1
1680,1321,1
1680,1323,2
1680,1330,1
1680,1333,1
1680,1339,3
1680,1340,3
1680,1341,2
1680,1344,7
1680,1347,1
1680,1353,1
1680,1354,1
1680,1356,2
1680,1357,1
1680,1358,1
1680,1363,2
1680,1364,1
1680,1366,1
1680,1367,1
1680,1368,2
1680,1369,2
1680,1372,2
1680,1373,2
1680,1376,4
1680,1378,1
1680,1380,8
1680,1382,3
1680,1385,3
1680,1389,1
1680,1393,2
1680,1396,1
1680,1397,1
1680,1399,1
1680,1400,2
1680,1404,1
1680,1405,2
1680,1406,2
1680,1407,1
1680,1408,1
1680,1409,1
1680,1410,1
1680,1414,1
1680,1418,1
1680,1420,1
1680,1421,1
1680,1423,1
1680,1425,1
1680,1426,1
1680,1428,1
1680,1430,1
1680,1433,1
1680,1434,1
1680,1436,2
1680,1437,1
1680,1438,1
1680,1443,1
1680,1444,1
1680,1445,2
1680,1447,4
1680,1448,1
1680,1449,1
1680,1452,3
1680,1453,1
1680,1455,1
1680,1456,1
1680,1457,1
1680,1459,1
1680,1461,3
1680,1463,1
1680,1466,1
1680,1470,2
1680,1472,1
1680,1473,1
1680,1476,1
1680,1477,1
1680,1478,1
1680,1480,2
1680,1481,2
1680,1482,1
1680,1486,1
1680,1489,2
1680,1491,2
1680,1493,1
1680,1498,2
1680,1504,3
1680,1512,5
1680,1513,1
1680,1514,2
1680,1516,1
1680,1521,1
1680,1522,1
1680,1527,2
1680,1529,2
1680,1530,8
1680,1531,1
1680,1533,1
1680,1534,1
1680,1535,1
1680,1536,1
1680,1538,1
1680,1539,1
1680,1541,1
1680,1545,1
1680,1547,2
1680,1548,1
1680,1552,1
1680,1555,5
1680,1556,1
1680,1560,1
1680,1568,1
1680,1569,2
1680,1571,2
1680,1572,1
1680,1573,3
1680,1574,1
1680,1579,2
1680,1580,1
1680,1581,2
1680,1587,1
1680,1591,1
1680,1592,1
1680,1593,2
1680,1594,2
1680,1595,2
1680,1596,1
1680,1599,1
1680,1600,4
1680,1604,2
1680,1605,1
1680,1607,1
1680,1609,1
1680,1611,1
1680,1612,4
1680,1613,1
1680,1615,12
1680,1616,2
1680,1617,2
1680,1618,5
1680,1619,1
1680,1620,4
1680,1622,1
1680,1625,1
1680,1626,1
1680,1628,1
1680,1629,5
1680,1630,1
1680,1632,2
1680,1633,2
1680,1635,1
1680,1636,2
1680,1637,6
1680,1638,1
1680,1639,2
1680,1643,1
1680,1646,3
1680,1647,3
1680,1648,2
1680,1649,1
1680,1650,4
1680,1651,2
1680,1652,9
1680,1653,1
1680,1654,4
1680,1655,28
1680,1656,5
1680,1657,12
1680,1658,1
1680,1659,223
1680,1660,22
1680,1661,3
1680,1662,10
1680,1663,1
1680,1664,9
1680,1665,1
1680,1666,4
1680,1667,4
1680,1668,4
1680,1669,4
1680,1670,4
1680,1671,6
1680,1672,9
1680,1673,1
1680,1674,3
1680,1675,3
1680,1676,13
1680,1677,4
1680,1678,12
1680,1679,8
1680,1680,1412
1680,1681,2
1680,1682,1
1680,1683,2
1680,1685,1
1680,1686,3
1680,1687,1
1680,1691,1
1680,1692,1
1680,1753,1
1680,1816,1
1680,1866,11
1680,1920,2
1680,1961,1
1680,2016,1
1920,300,1
1920,511,1
1920,515,9
1920,579,1
1920,587,2
1920,629,2
1920,640,1
1920,665,1
1920,684,1
1920,688,1
1920,763,2
1920,769,1
1920,776,1
1920,782,1
1920,783,1
1920,798,2
1920,815,2
1920,846,2
1920,868,2
1920,886,3
1920,888,2
1920,913,2
1920,918,11
1920,919,9
1920,925,2
1920,929,3
1920,933,2
1920,940,2
1920,949,9
1920,968,2
1920,980,4
1920,994,4
1920,1000,1
1920,1005,1
1920,1006,4
1920,1007,1
1920,1008,1
1920,1009,1
1920,1011,2
1920,1016,1
1920,1018,4
1920,1019,1
1920,1022,2
1920,1023,1
1920,1024,36
1920,1025,3
1920,1027,1
1920,1028,1
1920,1029,1
1920,1030,3
1920,1033,2
1920,1038,1
1920,1039,1
1920,1041,2
1920,1042,1
1920,1045,1
1920,1046,1
1920,1047,2
1920,1049,2
1920,1051,2
1920,1053,2
1920,1054,2
1920,1057,1
1920,1058,2
1920,1062,1
1920,1064,1
1920,1066,1
1920,1067,1
1920,1073,9
1920,1075,2
1920,1077,1
1920,1078,1
1920,1079,1
1920,1080,2
1920,1081,1
1920,1082,1
1920,1084,2
1920,1085,2
1920,1086,1
1920,1087,2
1920,1089,1
1920,1090,1
1920,1091,2
1920,1094,6
1920,1095,2
1920,1096,1
1920,1097,5
1920,1098,1
1920,1099,1
1920,1102,1
1920,1104,1
1920,1105,1
1920,1107,1
1920,1110,3
1920,1111,5
1920,1112,5
1920,1114,1
1920,1115,4
1920,1116,4
1920,1118,1
1920,1119,2
1920,1120,2
1920,1127,3
1920,1128,2
1920,1131,5
1920,1132,1
1920,1135,1
1920,1136,1
1920,1137,2
1920,1141,1
1920,1142,1
1920,1143,1
1920,1144,1
1920,1146,1
1920,1148,1
1920,1150,1
1920,1152,10
1920,1153,1
1920,1155,2
1920,1156,5
1920,1157,3
1920,1159,1
1920,1160,1
1920,1161,1
1920,1162,1
1920,1163,3
1920,1164,3
1920,1166,1
1920,1168,1
1920,1170,1
1920,1173,1
1920,1174,3
1920,1176,2
1920,1177,1
1920,1178,1
1920,1181,3
1920,1182,1
1920,1184,5
1920,1185,1
1920,1186,1
1920,1188,3
1920,1189,1
1920,1191,2
1920,1192,1
1920,1193,11
1920,1194,2
1920,1195,1
1920,1196,1
1920,1197,2
1920,1199,2
1920,1200,2
1920,1202,2
1920,1204,1
1920,1206,2
1920,1208,2
1920,1210,2
1920,1212,1
1920,1215,1
1920,1216,1
1920,1217,3
1920,1218,2
1920,1220,7
1920,1221,5
1920,1222,1
1920,1224,1
1920,1225,5
1920,1227,1
1920,1230,1
1920,1231,2
1920,1233,11
1920,1234,2
1920,1235,1
1920,1236,1
1920,1237,2
1920,1239,1
1920,1240,2
1920,1241,2
1920,1242,3
1920,1244,2
1920,1245,1
1920,1248,1
1920,1250,2
1920,1253,1
1920,1255,2
1920,1256,2
1920,1257,1
1920,1258,2
1920,1259,2
1920,1261,1
1920,1263,2
1920,1265,2
1920,1266,2
1920,1273,1
1920,1275,1
1920,1280,21
1920,1281,1
1920,1283,2
1920,1285,1
1920,1286,2
1920,1287,4
1920,1288,2
1920,1289,6
1920,1290,2
1920,1295,2
1920,1297,1
1920,1300,1
1920,1303,1
1920,1308,1
1920,1309,2
1920,1310,1
1920,1311,1
1920,1315,2
1920,1316,1
1920,1317,2
1920,1322,4
1920,1323,2
1920,1326,2
1920,1329,2
1920,1330,1
1920,1331,1
1920,1333,6
1920,1335,1
1920,1336,2
1920,1338,3
1920,1340,1
1920,1342,1
1920,1343,1
1920,1346,2
1920,1349,1
1920,1350,3
1920,1351,2
1920,1353,4
1920,1354,1
1920,1355,3
1920,1356,1
1920,1357,1
1920,1358,2
1920,1360,2
1920,1362,6
1920,1364,1
1920,1365,1
1920,1366,1
1920,1368,1
1920,1369,2
1920,1371,1
1920,1374,1
1920,1375,2
1920,1376,3
1920,1379,2
1920,1380,5
1920,1381,3
1920,1382,1
1920,1383,1
1920,1384,5
1920,1386,1
1920,1387,5
1920,1389,1
1920,1390,3
1920,1394,1
1920,1396,1
1920,1398,2
1920,1399,1
1920,1400,4
1920,1401,3
1920,1402,1
1920,1406,1
1920,1407,1
1920,1409,2
1920,1410,3
1920,1412,1
1920,1413,7
1920,1415,5
1920,1418,1
1920,1421,2
1920,1422,2
1920,1424,2
1920,1425,1
1920,1426,2
1920,1427,3
1920,1428,1
1920,1430,1
1920,1431,5
1920,1432,1
1920,1442,1
1920,1445,1
1920,1446,1
1920,1447,1
1920,1449,1
1920,1450,1
1920,1453,1
1920,1454,2
1920,1456,1
1920,1458,3
1920,1459,1
1920,1463,1
1920,1464,1
1920,1466,1
1920,1468,1
1920,1469,4
1920,1470,4
1920,1472,1
1920,1476,1
1920,1477,1
1920,1478,3
1920,1479,1
1920,1480,4
1920,1481,1
1920,1482,4
1920,1484,1
1920,1485,1
1920,1486,3
1920,1488,3
1920,1491,2
1920,1494,1
1920,1496,2
1920,1497,4
1920,1498,1
1920,1499,1
1920,1501,4
1920,1502,2
1920,1503,3
1920,1506,1
1920,1509,4
1920,1514,1
1920,1516,2
1920,1517,4
1920,1518,3
1920,1519,1
1920,1520,2
1920,1524,1
1920,1525,1
1920,1526,3
1920,1530,1
1920,1533,1
1920,1534,1
1920,1536,21
1920,1539,3
1920,1540,2
1920,1545,1
1920,1546,5
1920,1547,1
1920,1548,1
1920,1549,1
1920,1555,5
1920,1556,2
1920,1558,1
1920,1559,2
1920,1564,1
1920,1566,2
1920,1567,3
1920,1568,4
1920,1574,2
1920,1575,1
1920,1576,1
1920,1577,2
1920,1580,2
1920,1584,2
1920,1585,1
1920,1586,2
1920,1589,1
1920,1590,5
1920,1591,2
1920,1594,1
1920,1595,3
1920,1598,1
1920,1599,5
1920,1600,3
1920,1602,2
1920,1603,1
1920,1606,2
1920,1607,1
1920,1610,1
1920,1612,1
1920,1613,1
1920,1614,1
1920,1615,2
1920,1616,2
1920,1617,1
1920,1618,2
1920,1620,18
1920,1622,2
1920,1623,2
1920,1624,5
1920,1625,1
1920,1626,2
1920,1627,2
1920,1635,1
1920,1636,1
1920,1637,1
1920,1639,1
1920,1644,5
1920,1645,1
1920,1646,2
1920,1648,4
1920,1650,1
1920,1651,2
1920,1653,2
1920,1654,2
1920,1656,2
1920,1657,1
1920,1658,6
1920,1660,2
1920,1661,1
1920,1666,1
1920,1667,3
1920,1671,1
1920,1672,1
1920,1674,5
1920,1675,1
1920,1677,4
1920,1678,4
1920,1679,2
1920,1680,3
1920,1681,1
1920,1682,4
1920,1687,1
1920,1695,1
1920,1696,1
1920,1698,1
1920,1701,1
1920,1703,1
1920,1704,5
1920,1706,1
1920,1708,2
1920,1709,4
1920,1711,1
1920,1712,1
1920,1713,1
1920,1717,3
1920,1721,5
1920,1723,1
1920,1724,1
1920,1725,1
1920,1727,1
1920,1730,1
1920,1731,1
1920,1732,2
1920,1734,1
1920,1737,2
1920,1738,1
1920,1739,2
1920,1740,3
1920,1741,1
1920,1743,1
1920,1745,1
1920,1746,1
1920,1748,2
1920,1750,8
1920,1752,3
1920,1756,3
1920,1762,3
1920,1763,2
1920,1765,3
1920,1766,1
1920,1768,1
1920,1769,2
1920,1774,1
1920,1775,1
1920,1778,1
1920,1781,1
1920,1782,2
1920,1783,1
1920,1784,1
1920,1786,2
1920,1787,2
1920,1788,2
1920,1789,3
1920,1790,1
1920,1793,2
1920,1794,1
1920,1795,1
1920,1797,2
1920,1798,1
1920,1800,3
1920,1803,3
1920,1805,1
1920,1807,5
1920,1810,2
1920,1812,2
1920,1814,3
1920,1815,1
1920,1816,3
1920,1819,1
1920,1820,6
1920,1822,4
1920,1824,2
1920,1825,2
1920,1826,3
1920,1827,4
1920,1828,5
1920,1830,1
1920,1831,2
1920,1832,1
1920,1833,2
1920,1834,2
1920,1838,4
1920,1839,1
1920,1840,2
1920,1841,5
1920,1843,4
1920,1844,1
1920,1846,5
1920,1848,2
1920,1850,4
1920,1851,3
1920,1853,1
1920,1854,1
1920,1855,11
1920,1857,1
1920,1858,10
1920,1860,1
1920,1861,1
1920,1862,5
1920,1863,1
1920,1865,4
1920,1866,2
1920,1867,2
1920,1868,2
1920,1871,3
1920,1872,1
1920,1873,1
1920,1874,4
1920,1875,2
1920,1876,6
1920,1877,2
1920,1878,1
1920,1881,3
1920,1882,1
1920,1883,4
1920,1884,7
1920,1885,6
1920,1886,2
1920,1887,7
1920,1888,1
1920,1889,3
1920,1890,3
1920,1891,2
1920,1892,5
1920,1893,7
1920,1894,1
1920,1895,16
1920,1896,7
1920,1897,11
1920,1898,11
1920,1899,165
1920,1900,26
1920,1901,3
1920,1902,9
1920,1903,8
1920,1904,9
1920,1905,6
1920,1906,2
1920,1907,6
1920,1908,3
1920,1909,3
1920,1910,8
1920,1911,11
1920,1912,12
1920,1913,4
1920,1914,6
1920,1915,13
1920,1916,22
1920,1917,12
1920,1918,21
1920,1919,28
1920,1920,2617
1920,1921,2
1920,1925,1
1920,1926,1
1920,1928,1
1920,1931,1
1920,1934,1
1920,1948,1
1920,1974,1
1920,2128,2
1920,2133,6
1920,2304,2
2560,980,3
2560,1023,2
2560,1024,7
2560,1072,1
2560,1075,1
2560,1110,3
2560,1111,1
2560,1113,1
2560,1126,1
2560,1130,1
2560,1147,1
2560,1151,1
2560,1152,1
2560,1161,1
2560,1168,1
2560,1171,1
2560,1175,3
2560,1177,1
2560,1187,1
2560,1190,1
2560,1199,1
2560,1225,1
2560,1245,1
2560,1251,3
2560,1256,1
2560,1258,1
2560,1260,1
2560,1261,2
2560,1262,1
2560,1266,1
2560,1269,3
2560,1270,1
2560,1276,1
2560,1290,1
2560,1325,3
2560,1334,1
2560,1336,1
2560,1338,1
2560,1342,1
2560,1343,1
2560,1349,1
2560,1366,1
2560,1370,1
2560,1375,1
2560,1388,1
2560,1390,1
2560,1409,1
2560,1414,1
2560,1419,1
2560,1446,2
2560,1456,2
2560,1463,1
2560,1464,1
2560,1468,1
2560,1487,1
2560,1503,2
2560,1514,1
2560,1519,1
2560,1524,1
2560,1528,1
2560,1534,1
2560,1536,1
2560,1552,1
2560,1561,1
2560,1563,2
2560,1586,1
2560,1611,1
2560,1612,1
2560,1617,1
2560,1638,1
2560,1640,2
2560,1649,2
2560,1654,1
2560,1660,1
2560,1662,1
2560,1666,1
2560,1679,1
2560,1706,3
2560,1710,1
2560,1721,1
2560,1723,1
2560,1750,3
2560,1777,2
2560,1800,1
2560,1807,1
2560,1810,1
2560,1811,33
2560,1818,1
2560,1824,1
2560,1831,1
2560,1846,1
2560,1851,1
2560,1852,1
2560,1855,1
2560,1861,1
2560,1862,1
2560,1872,1
2560,1874,1
2560,1889,1
2560,1890,1
2560,1899,1
2560,1901,1
2560,1902,2
2560,1906,2
2560,1908,1
2560,1920,1
2560,1932,1
2560,1934,6
2560,1940,1
2560,1964,2
2560,2002,1
2560,2006,1
2560,2060,1
2560,2086,1
2560,2093,1
2560,2113,6
2560,2118,1
2560,2123,1
2560,2143,1
2560,2146,1
2560,2156,1
2560,2183,1
2560,2214,1
2560,2223,1
2560,2263,1
2560,2277,1
2560,2284,1
2560,2336,2
2560,2368,1
2560,2376,1
2560,2388,1
2560,2422,1
2560,2468,1
2560,2472,3
2560,2484,1
2560,2516,1
2560,2528,1
2560,2539,1
2560,2543,1
2560,2545,2
2560,2549,1
2560,2552,1
2560,2554,3
2560,2556,3
2560,2557,1
2560,2558,1
2560,2559,2
2560,2560,59
