resolution,viewport,frequency
1306,1269,1
1306,1285,2
1306,1286,1
1306,1306,13
1429,1102,1
1429,1261,1
1429,1341,1
1429,1405,4
1429,1407,2
1429,1429,10
1069,796,1
1069,841,1
1069,1051,5
1069,1055,1
1069,1069,9
991,958,1
991,973,1
991,975,7
991,991,6
936,516,1
936,911,4
936,913,1
936,917,1
936,918,1
936,922,1
936,936,6
1382,926,1
1382,1044,1
1382,1128,1
1382,1362,7
1382,1363,2
1382,1382,3
853,404,1
853,515,1
853,837,1
853,839,3
853,853,9
1243,1211,1
1243,1224,3
1243,1243,10
1725,1694,1
1725,1725,12
1821,1043,2
1821,1821,10
1317,1297,3
1317,1298,1
1317,1317,8
1097,1097,12
320,320,9
320,800,1
320,981,2
1187,1105,2
1187,1117,3
1187,1122,1
1187,1133,1
1187,1169,2
1187,1187,2
1707,1028,1
1707,1615,1
1707,1679,3
1707,1683,1
1707,1707,4
979,979,10
1676,1655,1
1676,1676,9
