resolution,viewport,frequency
1152,782,1
1152,806,3
1152,852,2
1152,873,1
1152,912,1
1152,927,1
1152,928,1
1152,934,1
1152,948,1
1152,952,1
1152,953,1
1152,974,1
1152,978,1
1152,986,1
1152,988,1
1152,989,1
1152,990,2
1152,991,1
1152,992,1
1152,994,1
1152,995,1
1152,997,1
1152,1009,4
1152,1024,1
1152,1033,1
1152,1040,1
1152,1045,1
1152,1054,1
1152,1055,1
1152,1066,1
1152,1067,1
1152,1071,1
1152,1076,1
1152,1083,1
1152,1085,1
1152,1094,2
1152,1096,1
1152,1103,2
1152,1105,2
1152,1108,2
1152,1113,1
1152,1115,2
1152,1116,1
1152,1118,1
1152,1119,3
1152,1121,1
1152,1122,5
1152,1123,7
1152,1126,3
1152,1127,7
1152,1128,2
1152,1129,5
1152,1130,1
1152,1131,84
1152,1132,14
1152,1133,1
1152,1134,1
1152,1135,25
1152,1136,5
1152,1138,1
1152,1139,3
1152,1140,1
1152,1141,1
1152,1142,2
1152,1144,4
1152,1149,1
1152,1151,1
1152,1152,190
768,217,1
768,480,1
768,560,1
768,640,1
768,641,1
768,709,1
768,736,2
768,748,1
768,754,1
768,759,1
768,768,1
768,824,1
768,872,1
768,921,1
768,980,83
768,981,291
768,1024,1
1536,798,1
1536,818,1
1536,934,1
1536,945,1
1536,1024,1
1536,1026,1
1536,1071,1
1536,1130,1
1536,1146,1
1536,1150,1
1536,1178,1
1536,1186,1
1536,1214,1
1536,1227,1
1536,1229,1
1536,1241,1
1536,1253,3
1536,1259,2
1536,1271,1
1536,1283,2
1536,1284,1
1536,1289,1
1536,1294,1
1536,1295,1
1536,1302,1
1536,1325,1
1536,1327,1
1536,1329,1
1536,1344,2
1536,1345,1
1536,1347,1
1536,1365,1
1536,1371,1
1536,1422,1
1536,1425,1
1536,1466,1
1536,1470,2
1536,1476,2
1536,1477,1
1536,1500,1
1536,1508,2
1536,1510,2
1536,1512,1
1536,1514,1
1536,1515,1
1536,1516,10
1536,1517,1
1536,1518,1
1536,1519,7
1536,1522,1
1536,1523,1
1536,1527,1
1536,1529,1
1536,1536,145
1093,351,1
1093,848,1
1093,897,1
1093,901,1
1093,987,1
1093,994,2
1093,998,1
1093,1010,2
1093,1018,1
1093,1020,1
1093,1026,1
1093,1030,1
1093,1034,1
1093,1040,1
1093,1045,1
1093,1047,1
1093,1050,1
1093,1057,1
1093,1058,1
1093,1062,1
1093,1063,2
1093,1073,2
1093,1074,1
1093,1076,35
1093,1078,1
1093,1079,1
1093,1080,1
1093,1093,152
1360,780,1
1360,926,1
1360,963,1
1360,995,1
1360,1049,1
1360,1069,1
1360,1078,1
1360,1082,1
1360,1085,3
1360,1094,1
1360,1126,1
1360,1143,1
1360,1147,2
1360,1168,1
1360,1178,1
1360,1179,1
1360,1201,1
1360,1231,1
1360,1240,1
1360,1257,1
1360,1267,1
1360,1283,1
1360,1286,1
1360,1325,1
1360,1327,1
1360,1331,2
1360,1335,3
1360,1337,2
1360,1339,22
1360,1340,3
1360,1341,1
1360,1342,1
1360,1344,4
1360,1346,1
1360,1352,3
1360,1360,144
1360,1361,1
1067,523,1
1067,656,1
1067,744,1
1067,789,1
1067,833,1
1067,928,1
1067,940,1
1067,947,1
1067,949,1
1067,992,1
1067,995,2
1067,1003,1
1067,1010,1
1067,1012,1
1067,1016,1
1067,1020,2
1067,1024,1
1067,1025,2
1067,1029,1
1067,1031,3
1067,1035,1
1067,1037,1
1067,1038,1
1067,1039,6
1067,1045,1
1067,1046,1
1067,1050,3
1067,1051,1
1067,1053,20
1067,1055,1
1067,1067,79
1067,1253,1
800,309,1
800,320,1
800,346,1
800,400,1
800,662,1
800,716,1
800,732,1
800,736,1
800,739,1
800,742,2
800,753,1
800,755,1
800,762,1
800,767,1
800,770,6
800,771,7
800,772,2
800,773,1
800,778,1
800,779,15
800,780,3
800,781,1
800,782,1
800,784,7
800,785,1
800,788,2
800,790,2
800,791,1
800,792,2
800,800,57
800,888,5
800,979,1
800,980,1
1311,719,1
1311,804,1
1311,857,1
1311,1095,1
1311,1100,1
1311,1105,1
1311,1113,1
1311,1132,1
1311,1213,2
1311,1273,1
1311,1276,1
1311,1287,1
1311,1291,3
1311,1295,1
1311,1296,4
1311,1297,1
1311,1311,93
2560,1024,3
2560,1064,1
2560,1085,1
2560,1089,2
2560,1124,1
2560,1144,1
2560,1161,2
2560,1174,1
2560,1208,1
2560,1216,1
2560,1274,1
2560,1276,1
2560,1280,1
2560,1336,4
2560,1340,1
2560,1351,1
2560,1356,1
2560,1381,1
2560,1383,1
2560,1388,1
2560,1397,1
2560,1426,1
2560,1440,1
2560,1455,1
2560,1461,1
2560,1514,1
2560,1519,1
2560,1541,1
2560,1548,1
2560,1553,2
2560,1556,1
2560,1626,3
2560,1635,1
2560,1643,1
2560,1653,1
2560,1655,1
2560,1662,1
2560,1675,1
2560,1677,1
2560,1751,1
2560,1762,1
2560,1770,1
2560,1791,1
2560,1811,1
2560,1814,1
2560,1843,1
2560,1911,1
2560,1933,1
2560,1934,1
2560,1952,1
2560,1953,1
2560,2039,1
2560,2055,1
2560,2066,1
2560,2096,1
2560,2103,1
2560,2147,1
2560,2224,1
2560,2316,1
2560,2322,1
2560,2343,1
2560,2347,1
2560,2516,1
2560,2530,2
2560,2539,1
2560,2552,1
2560,2556,1
2560,2557,2
2560,2560,15
1441,1042,1
1441,1156,1
1441,1204,2
1441,1226,1
1441,1246,1
1441,1325,1
1441,1363,1
1441,1375,1
1441,1377,1
1441,1378,1
1441,1419,8
1441,1424,2
1441,1441,62
1344,670,1
1344,1024,2
1344,1033,1
1344,1067,1
1344,1113,1
1344,1114,1
1344,1136,1
1344,1149,1
1344,1157,1
1344,1176,1
1344,1186,1
1344,1256,1
1344,1264,1
1344,1273,1
1344,1284,1
1344,1293,1
1344,1298,1
1344,1303,1
1344,1319,7
1344,1324,6
1344,1327,12
1344,1330,1
1344,1331,2
1344,1340,1
1344,1344,28
1249,988,1
1249,1001,1
1249,1003,1
1249,1224,1
1249,1230,7
1249,1231,1
1249,1249,57
1463,763,1
1463,1440,1
1463,1442,1
1463,1444,4
1463,1448,1
1463,1463,53
1336,1151,1
1336,1251,1
1336,1301,2
1336,1302,1
1336,1310,1
1336,1318,3
1336,1320,1
1336,1325,1
1336,1331,1
1336,1336,43
1688,1186,1
1688,1198,2
1688,1260,1
1688,1385,1
1688,1536,1
1688,1596,1
1688,1600,2
1688,1666,3
1688,1688,39
1192,723,1
1192,1135,1
1192,1161,1
1192,1174,4
1192,1192,42
1396,854,1
1396,933,1
1396,1141,1
1396,1194,1
1396,1210,1
1396,1267,1
1396,1273,1
1396,1286,1
1396,1305,2
1396,1339,1
1396,1378,3
1396,1396,33
1140,838,1
1140,841,1
1140,1049,1
1140,1113,1
1140,1119,1
1140,1123,2
1140,1124,1
1140,1140,37
983,418,1
983,800,1
983,924,3
983,955,1
983,963,14
983,964,1
983,983,19
1239,983,1
1239,1015,1
1239,1040,1
1239,1113,1
1239,1170,1
1239,1219,1
1239,1222,2
1239,1239,31
1525,1287,1
1525,1501,3
1525,1507,1
1525,1525,34
1120,869,1
1120,1046,1
1120,1050,1
1120,1089,1
1120,1094,1
1120,1099,3
1120,1103,4
1120,1105,2
1120,1106,4
1120,1107,1
1120,1116,2
1120,1120,15
1120,1344,1
1080,923,2
1080,1048,1
1080,1058,8
1080,1062,3
1080,1080,21
1058,648,1
1058,1041,2
1058,1058,29
819,692,1
819,779,1
819,786,1
819,799,2
819,802,13
819,803,3
819,819,7
1146,705,3
1146,865,1
1146,1098,1
1146,1102,1
1146,1116,1
1146,1131,3
1146,1146,18
1400,925,1
1400,1091,1
1400,1112,1
1400,1129,1
1400,1253,1
1400,1358,1
1400,1378,1
1400,1379,6
1400,1380,2
1400,1384,1
1400,1392,1
1400,1400,10
1191,999,2
1191,1175,1
1191,1191,21
1229,1067,1
1229,1131,1
1229,1175,1
1229,1209,2
1229,1210,1
1229,1212,2
1229,1229,16
960,861,1
960,863,1
960,902,1
960,945,2
960,946,2
960,947,1
960,948,1
960,960,11
960,979,1
960,1024,1
960,1131,1
1170,860,1
1170,912,1
1170,1114,1
1170,1148,3
1170,1150,1
1170,1151,5
1170,1152,1
1170,1170,10
1786,1342,1
1786,1348,2
1786,1599,1
1786,1763,1
1786,1768,1
1786,1786,16
1214,1007,2
1214,1008,6
1214,1189,5
1214,1190,2
1214,1214,6
911,892,2
911,894,1
911,897,6
911,911,11
1619,1359,1
1619,1554,1
1619,1619,18
1143,611,1
1143,835,1
1143,863,2
1143,900,1
1143,1107,1
1143,1111,1
1143,1120,6
1143,1143,6
1105,675,1
1105,1091,1
1105,1094,1
1105,1105,14
1038,652,1
1038,1021,1
1038,1024,3
1038,1027,1
1038,1038,11
1017,1001,6
1017,1005,1
1017,1017,9
1755,1235,1
1755,1735,1
1755,1736,1
1755,1755,11
1069,655,1
1069,1047,1
1069,1051,1
1069,1052,1
1069,1054,1
1069,1069,9
1257,1181,1
1257,1207,1
1257,1211,1
1257,1235,1
1257,1238,1
1257,1240,1
1257,1257,8
1350,1166,1
1350,1328,2
1350,1329,1
1350,1330,1
1350,1350,8
853,786,1
853,826,1
853,835,1
853,837,1
853,839,6
853,848,1
853,853,2
1382,900,1
1382,1341,1
1382,1362,3
1382,1363,1
1382,1367,2
1382,1382,4
1429,1037,1
1429,1165,1
1429,1403,1
1429,1405,1
1429,1413,1
1429,1429,7
936,800,2
936,904,1
936,917,4
936,918,1
936,936,4
1317,1104,1
1317,1269,1
1317,1298,1
1317,1317,8
1088,914,1
1088,1048,1
1088,1058,1
1088,1069,1
1088,1071,1
1088,1088,5
1365,1163,2
1365,1189,1
1365,1196,1
1365,1337,2
1365,1338,1
1365,1365,3
979,979,10
1843,1821,1
1843,1823,2
1843,1843,7
1402,1381,1
1402,1385,1
1402,1402,8
1725,1597,1
1725,1725,9
